,video_name,transcript,Comment (на документ),start,end,glosses,speaker,is_train
3832,RSLN-n5-s2-seg62,"Учит ее, водит на тренировки, учит драться.",,136.448,138.989,тренироваться приходить бить собака,s2,True
3833,RSLN-n5-s2-seg63,Учит собаку драться.,,138.989,141.14,учить:LOC собака бить учить:LOC вести.на.поводок,s2,True
3834,RSLN-n5-s2-seg64,Ведет собаку на поводке.,,141.14,142.88,вести.на.поводок крутой,s2,True
3835,RSLN-n5-s2-seg65,Крутой.,,142.88,143.82,крутой смотреть:LOC,s2,True
3836,RSLN-n5-s2-seg66,"[Люди] смотрят:собака идет, злая такая, идет, ненормальная, бешеная, злая, опасная.",,143.82,150.72,смотреть:LOC собака:идти собака:идти злой собака:идти сумасшедший голова^болеть собака злой опасный INDX вести.на.поводок,s2,True
3837,RSLN-n5-s2-seg67,Идет с собакой...,,150.72,151.08,вести.на.поводок,s2,True
3838,RSLN-n5-s2-seg68,Что...,,151.25,151.76,что=,s2,True
3839,RSLN-n5-s2-seg69,"(Спокойно, спокойно, спи, спи.)",,152.22,153.3,успокоиться успокоиться спать спать,s2,True
3840,RSLN-n5-s2-seg70,Что...,,157.8,158.22,что,s2,True
3841,RSLN-n5-s2-seg71,"Люди гуляют в парке, гуляют.",,158.69,161.655,гулять гулять человек гулять п-а-р-к гулять INDX гулять,s2,True
3842,RSLN-n5-s2-seg72,"А собака крутая идет, укусила, укусила за ухо [другую собаку].",,161.655,165.15,собака крутой собака:идти укусить укусить.ухо опасный,s2,True
3843,RSLN-n5-s2-seg73,Опасная [собака].,,165.15,165.95,опасный,s2,True
3844,RSLN-n5-s2-seg74,Тот хозяин разгневался.,,166.72,168.32,INDX хозяин гневаться встретиться,s2,True
3845,RSLN-n5-s2-seg75,Подходит [к крутому]: Что твоя собака укусила [мою]?,,168.32,170.67,встретиться что INDX собака POSS что укусить,s2,True
3846,RSLN-n5-s2-seg76,"[Тот:] ""А что?..",,171.35,172.38,что к.ноге,s2,True
3847,RSLN-n5-s2-seg77,К ноге!,,172.38,173.22,к.ноге собака,s2,True
3848,RSLN-n5-s2-seg78,"– свою собаку [позвал],",,173.22,173.91,собака свой что,s2,True
3849,RSLN-n5-s2-seg79,– а что?,,173.91,175.09,что,s2,True
3850,RSLN-n5-s2-seg80,Тот (хоязин укушенной собаки] смотрит:,,175.39,176.3,INDX смотреть,s2,True
3851,RSLN-n5-s2-seg81,"У собаки морда наглая, как будто говорит: Что [тебе надо]?",,176.39,179.44,собака лицо наглый такой.же что лицо,s2,True
3852,RSLN-n5-s2-seg82,У хозяина по лицу видно: глупый человек.,,179.44,181.77,INDX голова^камень голова^камень человек н-о,s2,True
3853,RSLN-n5-s2-seg83,Но ругать [его] не могут.,,181.77,182.65,н-о ругать не.мочь весь,s2,True
3854,RSLN-n5-s2-seg84,"[Он говорит:] ""Все одинаково имеют право.",,182.65,184.31,весь такой же мочь собака,s2,True
3855,RSLN-n5-s2-seg85,"Со своей собакой каждый, кто хочет, гуляет.",,184.32,188.44,свой каждый хозяин свой собака гулять кто хотеть кусать,s2,True
3856,RSLN-n5-s2-seg86,Если кусается...,,188.44,189.33,кусать н-у,s2,True
3857,RSLN-n5-s2-seg87,Ну не нужно там гулять.,,189.33,190.47,н-у гулять гулять INDX нужно:не,s2,True
3858,RSLN-n5-s2-seg88,Туда иди.,,190.47,190.98,перемещаться:LOC что,s2,True
3859,RSLN-n5-s2-seg89,А что?,,190.98,191.45,что,s2,True
3860,RSLN-n5-s2-seg90,"Я крутой, а ты никто"".",,191.45,194.18,я крутой ты фуфло я крутой,s2,True
3861,RSLN-n5-s2-seg91,Все стали бояться.,,194.18,195.7,весь бояться бояться начать начать бросить,s2,True
3862,RSLN-n5-s2-seg92,Бросили гулять в парке.,,195.7,198.25,бросить гулять гулять п-а-р-к бросить бросить перемещаться:LOC INDX,s2,True
3863,RSLN-n5-s2-seg93,Туда идут.,,198.254,200.07,,s2,True
3864,RSLN-n5-s2-seg94,"Дом, там за ним дети играют, песочница.",,200.21,202.59,дом INDX дети играть куча куча это,s2,True
3865,RSLN-n5-s2-seg95,Вот туда идут.,,202.59,204.53,это перемещаться:LOC перемещаться:LOC разговаривать,s2,True
3866,RSLN-n5-s2-seg96,"Разговаривают между собой: ""[Он] дурак, плохой, глупый.",,204.53,207.22,разговаривать дурак плохой плохой глупый плохой страшный,s2,True
3867,RSLN-n5-s2-seg97,"Страшно, застрелить надо [собаку].",,207.22,208.74,страшный застрелить:LOC нужно,s2,True
3868,RSLN-n5-s2-seg98,"– разговаривают, обсуждают, – Да, да.",,208.74,209.37,разговаривать разговаривать,s2,True
3869,RSLN-n5-s2-seg99,А как это прекратить-то?..,,209.37,210.99,обсуждать= #к-а-к прекратить прекратить #к-а-к,s2,True
3870,RSLN-n5-s2-seg100,Ну ладно.,,210.99,212.88,PRTCL PRTCL,s2,True
3871,RSLN-n5-s2-seg101,"Собака.. что поделаешь, ну ладно"".",,213.27,214.72,собака PRTCL PRTCL попасть,s2,True
3872,RSLN-n5-s2-seg102,Въехал [туда] последний [человек].,,214.72,216.67,попасть последний прийти:LOC,s2,True
3873,RSLN-n5-s2-seg103,"Приехал мужчина, новый хозяин туда въехал.",,216.67,220.61,прийти:LOC мужчина мужчина хозяин новый въехать:LOC приносить приносить,s2,True
3874,RSLN-n5-s2-seg104,"[Мужчина из окна пятиэтажки смотрит]: заносят [мебель], занесли.",,220.61,223.43,приносить приносить смотреть:LOC принести закончить смотреть:LOC,s2,True
3875,RSLN-n5-s2-seg105,Cмотрит: у этого хозяина тоже своя собака есть.,,223.43,226.93,смотреть:LOC INDX хозяин свой свой такой же собака быть:PRES э-э-э,s2,True
3876,RSLN-n5-s2-seg106,"Э-э-э... как ее... называется... называется... лайка, сибирская лайка.",,226.93,234.28,э-э-э как.его называться л-а-й-к-а л-а-й-к-а с-и-б-и-р-с-к-а-я л-а-й-к-а,s2,True
3877,RSLN-n5-s2-seg107,"Обычная, не наглая [собака].",,234.76,237.18,обычный наглый отсутствовать обычный смотреть,s2,True
3878,RSLN-n5-s2-seg108,Люди смотрят: страшная.,,237.18,239.41,смотреть INDX смотреть:LOC страшный,s2,True
3879,RSLN-n5-s2-seg109,Ухо одно отрезано.,,239.98,242.21,ухо ухо половина:ухо ухо отрезать,s2,True
3880,RSLN-n5-s2-seg110,"Вот так, пол-уха отрезано.",,242.21,244.51,отрезать:ухо,s2,True
3881,RSLN-n5-s2-seg111,Ухо отрезано.,,244.51,245.33,отрезать:ухо голова:шрам:Pl,s2,True
3882,RSLN-n5-s2-seg112,На голове шрамы.,,245.33,246.61,голова:шрам:Pl,s2,True
3883,RSLN-n5-s2-seg113,Вот здесь шрамы.,,246.61,247.72,INDX,s2,True
3884,RSLN-n5-s2-seg114,"Здесь на голове шов, зашито, шрам.",,247.72,250.56,INDX шов ш-о-в зашить.на.голова голова голова голова:шрам нос:разодрать,s2,True
3885,RSLN-n5-s2-seg115,Нос разодранный.,,250.57,251.86,,s2,True
3886,RSLN-n5-s2-seg116,Нога хромает.,,252.38,255.4,н-о-г- хромать,s2,True
3887,RSLN-n5-s2-seg117,Хвост отрезан...,,255.4,257.437,х-в-о-с-т хвост отрезать.ножницы,s2,True
3888,RSLN-n5-s2-seg118,Забыл.,,257.437,257.754,забыть PRTCL,s2,True
3889,RSLN-n5-s2-seg119,Ладно.,,257.754,258.01,собака,s2,True
3890,RSLN-n5-s2-seg120,Собака-инвалид.,,258.01,259.46,собака инвалид собака PRTCL,s2,True
3891,RSLN-n5-s2-seg121,Ну что это за собака...,,259.46,260.3,PRTCL,s2,True
3892,RSLN-n5-s2-seg122,"Добрая, очень добрая.",,261.18,263.74,добрый очень добрый хозяин,s2,True
3893,RSLN-n5-s2-seg123,"Хозяин ее любит, гуляет с ней, водит на поводке везде.",,263.74,266.76,хозяин любить гулять вести.на.поводок INDX вести.на.поводок PRTCL,s2,True
3894,RSLN-n5-s2-seg124,Ладно.,,266.76,267.27,PRTCL собака,s2,True
3895,RSLN-n5-s2-seg125,Собака хромает.,,267.27,268.26,собака хромать хромать PRTCL,s2,True
3896,RSLN-n5-s2-seg126,"[Хозяин:] ""Ничего, пусть"".",,268.26,268.79,PRTCL,s2,True
3897,RSLN-n5-s2-seg127,Но старая...,,268.79,270.28,н-о старый спать,s2,True
3898,RSLN-n5-s2-seg128,"Спит, на улице, рядом с песочницей",,270.28,273.41,спать улица улица INDX песок рядом лежать улица,s2,True
3899,RSLN-n5-s2-seg129,"Лежит на солнце, спит, хорошо.",,273.41,276.72,лежать улица солнце собака.лежать спать удобный дети,s2,True
3900,RSLN-n5-s2-seg130,"Дети играют, хватают ее за шкуру, таскают.",,276.72,278.56,дети играть схватить схватить тащить,s2,True
3901,RSLN-n5-s2-seg131,Вот так тянут за шкуру.,,278.56,280.94,схватить тащить тащить,s2,True
3902,RSLN-n5-s2-seg132,[Она] спокойно лежит.,,280.94,282.26,собака:лежать дремать схватить,s2,True
3903,RSLN-n5-s2-seg133,Ее хватают.,,282.26,282.83,схватить схватить песок,s2,True
3904,RSLN-n5-s2-seg134,Ее в песок закопали.,,282.83,287.41,песок песок п-е-с-о-к песок закопать.руками закопать.руками ребенок= INDX,s2,True
3905,RSLN-n5-s2-seg135,"Ребенок спит... ой, собака спит, не против что [закопали].",,287.41,289.85,ребенок= INDX собака:лежать спать собака спать PRTCL спать,s2,True
3906,RSLN-n5-s2-seg136,"Спит, ладно.",,289.85,290.82,спать PRTCL играть,s2,True
3907,RSLN-n5-s2-seg137,"[Дети] играют, хватают ее, гладят.",,290.82,292.18,играть схватить гладить гладить лепить.пирожок,s2,True
3908,RSLN-n5-s2-seg138,"Лепят пирожки из песка, дают есть собаке.",,292.18,296.36,лепить.пирожок п-е-с-о-к лепить.пирожок:Pl лепить.пирожок:Pl кормить:LOC кормить,s2,True
3909,RSLN-n5-s2-seg139,"Дают, а она отворачивается.",,296.36,297.56,кормить кормить:LOC,s2,True
3910,RSLN-n5-s2-seg140,Кормят собаку.,,297.56,298.22,кормить:LOC не.понять,s2,True
3911,RSLN-n5-s2-seg141,"Не понимают, маленькие дети – два-три года.",,298.22,300.12,не.понять год:два год:три дети INDX INDX-,s2,True
3912,RSLN-n5-s2-seg142,Они тискают собаку.,,300.12,302.02,INDX INDX- гладить:LOC собака,s2,True
3913,RSLN-n5-s2-seg143,Собаку тискают.,,302.02,303.42,собака погладить:1PS PRTCL,s2,True
3914,RSLN-n5-s2-seg144,А она не против.,,303.42,304.01,PRTCL спать,s2,True
3915,RSLN-n5-s2-seg145,Спит.,,304.01,304.45,спать,s2,True
3916,RSLN-n5-s2-seg146,"[Мужчина из пятиэтажки] смотрит на это: ""Ну совсем уже.",,304.45,307.72,смотреть:LOC совсем.уже PRTCL #к-а-к,s2,True
3917,RSLN-n5-s2-seg147,"Как тряпка, не собака, а тряпка.",,307.725,310.91,тряпка т-р-я-п-к-а собака нет тряпка совсем.уже,s2,True
3918,RSLN-n5-s2-seg148,"Cовсем уже"".",,310.91,311.86,совсем.уже хозяин,s2,True
3919,RSLN-n5-s2-seg149,Хозяин идет.,,311.86,312.72,хозяин CLF:человек:идти:LOC IMP,s2,True
3920,RSLN-n5-s2-seg150,"[Говорит:] ""Пойдем домой"".",,312.72,313.59,IMP дом,s2,True
3921,RSLN-n5-s2-seg151,"[Собака] проснулась, отряхнулась.",,313.59,314.06,дом:LOC дом:LOC,s2,True
3922,RSLN-n5-s2-seg152,Ушли домой.,,314.06,316.193,дом:LOC дом:LOC закончить уйти смотреть:LOC,s2,True
3923,RSLN-n5-s2-seg153,"[Мужчина] смотрит: ""Интересно.",,316.193,316.97,интересный PRTCL,s2,True
3924,RSLN-n5-s2-seg154,"Ну что, [вроде бы] не красивая собака, фуфло, инвалид.",,316.97,320.5,PRTCL что красивый собака отсутствовать фуфло инвалид хозяин,s2,True
3925,RSLN-n5-s2-seg155,Почему хозяин [о ней] так заботится?,,320.5,321.78,хозяин заботиться:LOC почему интересный,s2,True
3926,RSLN-n5-s2-seg156,"Интересно,",,321.78,322.53,думать,s2,True
3927,RSLN-n5-s2-seg157,"– думает, – ну ладно"".",,322.53,323.82,думать PRTCL PRTCL хозяин,s2,True
3928,RSLN-n5-s2-seg158,Хозяин всегда водит гулять [собаку] в парк.,,323.82,327.13,хозяин всегда гулять уходить:LOC п-а-р-к уходить:LOC человек,s2,True
3929,RSLN-n5-s2-seg159,"Человек смотрит [говорит ему]: ""Эй, не нужно, говорю тебе, не нужно ходить в парк.",,327.13,330.8,человек смотреть эй нужно:не объявить нужно:не уйти:LOC п-а-р-к нужно:не это,s2,True
3930,RSLN-n5-s2-seg160,"Потому что там крутая опасная собака, с толстой мордой, кусается.",,330.8,335.35,это волк крутой INDX собака морда.толстый INDX кусаться мы:Pl,s2,True
3931,RSLN-n5-s2-seg161,"Мы бросили [туда ходить], не нужно.",,335.35,337.77,мы:Pl бросить нужно:не,s2,True
3932,RSLN-n5-s2-seg162,А хозяин слабой собаки:,,338.08,340.07,хозяин собака фуфло,s2,True
3933,RSLN-n5-s2-seg163,Ну что... я всегда...,,340.21,342.575,н-у что я всегда,s2,True
3934,RSLN-n5-s2-seg164,Эта собака привыкла всегда в лесу гулять.,,342.575,344.575,собака- INDX всегда привыкнуть дерево:Pl дерево гулять всегда,s2,True
3935,RSLN-n5-s2-seg165,"Совсем без этого, только туда ходить [во двор] не может.",,344.575,347.055,без куда перемещаться:LOC не.мочь,s2,True
3936,RSLN-n5-s2-seg166,"Ладно, ничего"".",,347.06,347.84,PRTCL PRTCL уйти:LOC,s2,True
3937,RSLN-n5-s2-seg167,Ушли туда гулять.,,347.84,349.95,уйти:LOC гулять уйти:LOC всегда,s2,True
3938,RSLN-n5-s2-seg168,Постоянно [туда ходят].,,349.95,350.51,всегда смотреть:LOC,s2,True
3939,RSLN-n5-s2-seg169,"[Люди] смотрят: ""Ну он дурак!",,350.51,352.64,смотреть:LOC PRTCL дурак INDX потом,s2,True
3940,RSLN-n5-s2-seg170,"Потом случится ЧП, укусит ее – слабая же собака, старая.",,352.64,356.57,потом случиться ч-п ч-п- случиться укусить слабый собака слабый старый PRTCL,s2,True
3941,RSLN-n5-s2-seg171,"Ну что с нее взять – слабая, добрая"".",,356.57,358.16,PRTCL слабый добрый,s2,True
3942,RSLN-n5-s2-seg172,"Смотрят, ладно.",,359.56,360.69,смотреть что PRTCL вечер,s2,True
3943,RSLN-n5-s2-seg173,"Однажды днем, ближе к вечеру.",,360.69,362.63,вечер день день попасть попасть,s2,True
3944,RSLN-n5-s2-seg174,"Тот мужчина, на 4-м этаже, сидит, что-то делает.",,362.8,365.68,мужчина INDX окно INDX этаж.четыре ковыряться,s2,True
3945,RSLN-n5-s2-seg175,Смотрит в окно.,,365.68,367.1,смотреть:LOC,s2,True
3946,RSLN-n5-s2-seg176,"А там мужчина со слабой собакой идет, ведет ее на поводке.",,367.1,372.52,мужчина собака вести.на.поводок собака фуфло вести.на.поводок уйти:LOC,s2,True
3947,RSLN-n5-s2-seg177,Ушли в парк.,,372.52,374.24,уйти:LOC п-а-р-к уйти:LOC наблюдать:LOC,s2,True
3948,RSLN-n5-s2-seg178,"[Он] наблюдает из окна: ушли, ладно.",,374.24,376.46,наблюдать:LOC уйти:LOC PRTCL ковыряться,s2,True
3949,RSLN-n5-s2-seg179,"Сидит, делает что-то, с железками, отверткой ковыряется... Смотрит в окно:",,376.46,379.41,ковыряться железо отвертка отвертка,s2,True
3950,RSLN-n5-s2-seg180,"А там [хозяин] толстомордой собаки вышагивает, собаку ведет на поводке.",,379.555,382.665,морда.толстый идти идти собака вести.на.поводок вести.на.поводок перемещаться:LOC,s2,True
3951,RSLN-n5-s2-seg181,Ушли туда [в парк].,,382.675,385.295,уйти:LOC INDX,s2,True
3952,RSLN-n5-s2-seg182,"[Мужчина думает:] ""Там [что-то] случится в парке, драка, не знаю, ладно"".",,385.295,388.03,случиться случиться п-а-р-к бить не.знать PRTCL ковыряться,s2,True
3953,RSLN-n5-s2-seg183,"Сидит, дальше ковыряется, опять выглянул из окна.",,388.03,390.92,,s2,True
3954,RSLN-n5-s2-seg184,"И видит: толстомордую собаку мужчина несет на руках, кричит.",,390.92,395.39,собака собака морда.толстый мужчина нести.на.руках собака собака,s2,True
3955,RSLN-n5-s2-seg185,"У собаки рана на голове, она вся в крови, без чувств.",,395.39,398.25,собака собака рана.на.голова кровь кровь:Pl кровь:Pl собака,s2,True
3956,RSLN-n5-s2-seg186,"А мужчина держит собаку, ловит машину.",,398.53,402.49,нести.на.руках мужчина нести.на.руках махать.рука вести.машина вести.машина махать.рука врач,s2,True
3957,RSLN-n5-s2-seg187,В больницу нужно.,,402.49,403.23,врач нужно махать.рука держать.на.руках,s2,True
3958,RSLN-n5-s2-seg188,Ловит машину.,,403.23,403.565,махать.рука держать.на.руках вести.машина,s2,True
3959,RSLN-n5-s2-seg189,"Машины мимо проезжают, (водителям) все равно.",,403.565,404.733,бесполезный CLF:машина:ездить нести.на.руках,s2,True
3960,RSLN-n5-s2-seg190,"Он держит собаку, убежал.",,404.733,406.69,уйти:LOC,s2,True
3961,RSLN-n5-s2-seg191,"[Мужчина] смотрит из окна, удивляется, размышляет: Что, как собака пострадала, как так?",,406.7,413.17,размышлять что #к-а-к беда собака беда #к-а-к PRTCL CLF:человек:идти.по лестница,s2,True
3962,RSLN-n5-s2-seg192,"Спустился вниз, всем говорит: ""Там собаку толстомордую поранили, рана [у нее] на голове.",,413.17,417.82,CLF:человек:идти.по лестница INDX:Pl обращаться собака INDX морда.толстый собака беда беда рана.на.голова я,s2,True
3963,RSLN-n5-s2-seg193,"Я смотрел: туда собака с острой мордой, слабая, лайка, ушла.",,417.83,421.48,смотреть:LOC перемещаться:LOC собака собака морда.вытянутый чепуха л-а-й-к-а уйти:LOC два два:ORD,s2,True
3964,RSLN-n5-s2-seg194,А второй толстомордая [собака] туда ушла.,,421.48,423.52,два два:ORD морда.толстый уйти:LOC морда.толстый,s2,True
3965,RSLN-n5-s2-seg195,"С толстомордой несчастье, рана на голове"".",,423.52,425.33,морда.толстый беда рана.на.голова что,s2,True
3966,RSLN-n5-s2-seg196,"[Его расспрашивают:] ""Что случилось?",,425.33,425.93,что случиться собака собака,s2,True
3967,RSLN-n5-s2-seg197,Собака же хорошая.,,425.93,427.79,собака собака хороший что,s2,True
3968,RSLN-n5-s2-seg198,Что случилось?,,427.79,428.21,что случиться ударить:LOC,s2,True
3969,RSLN-n5-s2-seg199,Ее ударил кто-то что ли?,,428.21,429.56,ударить:LOC PRTCL не.знать,s2,True
3970,RSLN-n5-s2-seg200,"[Мужчина:] ""Не знаю! Не видно, там деревья. Как там увидишь? Не знаю"".",,429.56,431.37,не.знать смотреть дерево:Pl дерево:Pl смотреть:LOC PRTCL не.знать,s2,True
3971,RSLN-n5-s2-seg201,"Люди стоят, удивляются: Интересно, что же случилось?",,431.81,434.79,CLF:множество:оставаться.на.место CLF:множество:оставаться.на.место интересный случиться что CLF:множество:оставаться.на.место мужчина,s2,True
3972,RSLN-n5-s2-seg202,"Мужчина с собакой, лайкой, возвращается, идет мимо.",,434.79,438.47,мужчина собака л-а-й-к-а обратно CLF:человек:двигаться:LOC вести.на.поводок смотреть:LOC,s2,True
3973,RSLN-n5-s2-seg203,[Все] на них смотрят: [собака] чистая.,,438.47,441.39,смотреть:LOC чистый весь чистый собака:двигаться,s2,True
3974,RSLN-n5-s2-seg204,Собака спокойно идет.,,441.39,442.63,собака:двигаться CLF:множество:оставаться.на.место CLF:множество:оставаться.на.место,s2,True
3975,RSLN-n5-s2-seg205,"Люди стоят, смотрят на них, ну ладно...",,442.63,444.36,CLF:множество:оставаться.на.место CLF:множество:оставаться.на.место PRTCL CLF:множество:оставаться.на.место мужчина,s2,True
3976,RSLN-n5-s2-seg206,Мужчина: Что?,,444.36,445.79,мужчина что,s2,True
3977,RSLN-n5-s2-seg207,"[Его спрашивают:] Ты... как... там, что случилось?",,445.8,448.1,INDX #к-а-к INDX что случиться,s2,True
3978,RSLN-n5-s2-seg208,"Мужчина: ""Ну, ничего особенного.",,448.11,451.52,мужчина PRTCL ничего ничего ничего PRTCL,s2,True
3979,RSLN-n5-s2-seg209,"Ну, моя собака ходит, ходит.",,451.52,454.5,PRTCL мой собака перемещаться:LOC туалет,s2,True
3980,RSLN-n5-s2-seg210,В туалет сходить села.,,454.5,456.42,туалет сесть INDX,s2,True
3981,RSLN-n5-s2-seg211,А эта колбаса толстомордая прыгнула [на нее].,,456.42,459.3,INDX колбаса к-о-л-б-а-с-а морда.толстый собака:прыгнуть скрутить,s2,True
3982,RSLN-n5-s2-seg212,Ну [она ее] скрутила и все.,,459.3,461.53,скрутить закончить,s2,True
3983,RSLN-n5-s2-seg213,"Ничего особенного, все нормально"".",,461.84,463.91,PRTCL PRTCL PRTCL нормальный,s2,True
3984,RSLN-n5-s2-seg214,"Люди стоят, недоверчиво смотрят: Вот эта слабая собака?",,463.92,466.3,CLF:множество:оставаться.на.место CLF:множество:оставаться.на.место PRTCL фуфло,s2,True
3985,RSLN-n5-s2-seg215,Стоят не понимают.,,466.3,467.77,не.понять CLF:множество:оставаться.на.место мужчина,s2,True
3986,RSLN-n5-s2-seg216,"А мужчина: ""Ну что это за собака, колбаса какая-то.",,467.77,472.57,мужчина CLF:человек:стоять PRTCL собака колбаса тело.длинный я,s2,True
3987,RSLN-n5-s2-seg217,"Я с ней, с этой собакой вместе сколько раз, пятьдесят раз на охоту [ходил]!",,472.57,477.35,я INDX вместе:1PS собака это вместе:1PS вместе:1PS сколько пятьдесят р-а-з я ружье ружье- медведь,s2,True
3988,RSLN-n5-s2-seg218,[Она] с медведем дерется.,,477.36,479.36,бить скрутить выстрелить.из.ружье,s2,True
3989,RSLN-n5-s2-seg219,[Я] стреляю в медведя.,,479.371,480.424,медведь бить,s2,True
3990,RSLN-n5-s2-seg220,"А [она с ним] дерется, сколько раз меня спасала!",,480.424,482.893,спасать:1PS сколько,s2,True
3991,RSLN-n5-s2-seg221,"Она может с медведем большим драться, а это что..."".",,483.48,487.93,INDX мочь медведь медведь высокий бить мочь INDX PRTCL PRTCL,s2,True
3992,RSLN-n5-s2-seg222,"Люди слушают с открытым ртом: ""Понятно...",,488.29,491.72,понятный,s2,True
3993,RSLN-n5-s2-seg223,"Ну, раз медведь... ну, раз собака драться умеет..",,491.78,497.35,PRTCL медведь медведь PRTCL бить бить знать собака знать бить медведь чепуха,s2,True
3994,RSLN-n5-s2-seg224,"[Ту собаку для нее] скрутить – ерунда"".",,497.35,498.97,чепуха скрутить знать успокоиться,s2,True
3995,RSLN-n5-s2-seg225,Все успокоились.,,498.97,500.67,успокоиться закончить продолжить,s2,True
3996,RSLN-n5-s2-seg226,Дальше не знаю.,,500.67,501.74,продолжить не.знать,s2,True
3997,RSLN-n5-s2-seg227,"Это вот есть... бывают люди злые и добрые, и так же и собаки: злые и добрые бывают.",,502.16,510.83,это PRTCL быть:PRES быть:PRES быть:PRES быть:PRES быть:PAST быть:PAST человек:Pl человек:Pl злой добрый и- включить.в собака злой добрый быть:PAST быть:PAST быть:PAST разный разный,s2,True
3998,RSLN-n5-s2-seg228,"Разные, но несмотря на то, что [эта] собака слабая, а та крутая, не смотря на это...",,510.83,515.31,разный разный н-о несмотря собака собака фуфло INDX крутой несмотря не #к-а-к,s2,True
3999,RSLN-n5-s2-seg229,"[Главное, что] у нее в голове: характер, воля.",,515.327,519.123,INDX голова характер воля,s2,True
4000,RSLN-n5-s2-seg230,Пусть собака ерундовая.,,519.14,520.86,собака фуфло PRTCL н-о,s2,True
4001,RSLN-n5-s2-seg231,Но понимает людей.,,520.875,522.309,понимать человек:Pl человек:Pl,s2,True
4002,RSLN-n5-s2-seg232,[Если] люди добрые – и она к ним добра (букв.: внимательна).,,522.317,524.884,добрый такой же INDX:Pl быть.внимательный:LOC,s2,True
4003,RSLN-n5-s2-seg233,Дети [ее] тискают.,,525.11,527.75,дети тискать PRTCL,s2,True
4004,RSLN-n5-s2-seg234,Ну и пусть!,,527.75,528.71,PRTCL дети дети,s2,True
4005,RSLN-n5-s2-seg235,"Дети, не понимают, ладно.",,528.71,530.55,дети дети не.понять PRTCL н-у,s2,True
4006,RSLN-n5-s2-seg236,Ну и ладно.,,530.55,531.43,н-у,s2,True
4007,RSLN-n5-s2-seg237,"А эта собака вредная, плохая, кусается.",,531.53,534.83,собака собака INDX вредный плохой укусить,s2,True
4008,RSLN-n5-s2-seg238,"Скрутили ее, и все.",,535.19,537.45,скрутить закончить,s2,True
4009,RSLN-n5-s2-seg239,Без разговоров.,,538.04,538.86,разговаривать без уметь,s2,True
4010,RSLN-n5-s2-seg240,"Ну, умеет драться.",,538.86,540.13,уметь бить PRTCL я,s2,True
4011,RSLN-n5-s2-seg241,Мне это удивительно.,,540.13,541.29,я это удивительный,s2,True
4012,RSLN-n5-s2-seg242,Все.,,542.64,543.1,закончить,s2,True
4013,RSLN-n6-s2-seg1,"Хочу тебе рассказать, как бывает в жизни.",,6.266,10.433,INDX рассказать:LOC #к-а-к бывать жить #к-а-к,s2,True
4014,RSLN-n6-s2-seg2,Как могут в семье относиться друг к другу мужчина и женщина.,,10.433,13.999,мочь мочь- семья относиться друг.друга женщина мужчина,s2,True
4015,RSLN-n6-s2-seg3,Муж и жена друг к другу относиться.,,14.41,16.677,супруг:Pl друг.друга относиться,s2,True
4016,RSLN-n6-s2-seg4,"Что в семье может случиться: бывает, немного поссорятся, а закрутится, и распадется вся семья, разрушится.",,16.688,24.943,INDX мочь быть:PAST немного быть:PAST ссориться перемешать разбить весь семья испортить уничтожить н-о,s2,True
4017,RSLN-n6-s2-seg5,"Но может такое быть, что некоторые люди, умные, все [ссоры] прекратят и еще лучше живут.",,24.944,30.877,мочь человек INDX INDX умный весь остановить еще лучше жить жить-,s2,True
4018,RSLN-n6-s2-seg6,Я читал интересную историю.,,30.877,33.3,я история читать интересный я,s2,True
4019,RSLN-n6-s2-seg7,"Я помню, ладно, расскажу тебе.",,33.3,35.377,вспоминать PRTCL я рассказать:LOC,s2,True
4020,RSLN-n6-s2-seg8,"Деревня, там в деревне стоит дом, крепкий дом.",,36.577,41.31,деревня INDX CLF:человек:стоять деревня дом крепкий крепкий дом дом,s2,True
4021,RSLN-n6-s2-seg9,В доме живут молодые родители.,,41.311,46.088,INDX INDX дом дом внутри жить молодой мама папа молодой,s2,True
4022,RSLN-n6-s2-seg10,"У них есть сын, маленький, мальчик.",,46.088,48.744,У:LOC быть:PRES сын рост.низкий мужчина,s2,True
4023,RSLN-n6-s2-seg11,Ладно.,,48.744,49.044,PRTCL весь,s2,True
4024,RSLN-n6-s2-seg12,"Все дружные, семья хорошая.",,49.044,51.966,дружить семья хороший мужчина,s2,True
4025,RSLN-n6-s2-seg13,"Мужчина трудится, работает шофером на грузовике, по деревне везде ездит.",,51.966,57.4,делать работать вести.машина грузить делать деревня везде грузить,s2,True
4026,RSLN-n6-s2-seg14,Женщина работает на птицефабрике.,,57.543,63.321,делать курица дом:Pl п-т-и-ц-е-ф-а-б-р-и-к-а INDX заботиться,s2,True
4027,RSLN-n6-s2-seg15,"Ухаживает за бройлерными курицами, для мяса, ухаживает, отрезает им головы, торгует [мясом].",,63.321,68.377,б-р-о-й-л-е-р-н-ы-е курица мясо заботиться заботиться отрезать.голова торговать,s2,True
4028,RSLN-n6-s2-seg16,"Все трудятся, зарабатывают деньги.",,68.999,71.41,весь делать деньги находить быть.довольный,s2,True
4029,RSLN-n6-s2-seg17,"Все [у них] есть, проблем нет.",,71.41,73.577,весь быть:PRES проблема отсутствовать,s2,True
4030,RSLN-n6-s2-seg18,Однажды днем приходит жена.,,76.099,80.376,день прийти супруг,s2,True
